"","Ensembl.Gene.ID","GeneSymbol","Initially.Assigned.Module.Color","consensus.kMEblack","consensus.kMEblue","consensus.kMEbrown","consensus.kMEcyan","consensus.kMEgreen","consensus.kMEgreenyellow","consensus.kMEmagenta","consensus.kMEmidnightblue","consensus.kMEpink","consensus.kMEpurple","consensus.kMEred","consensus.kMEsalmon","consensus.kMEtan","consensus.kMEturquoise","consensus.kMEyellow"
"ENSG00000110171","ENSG00000110171","TRIM3","grey",0.211047552673227,0,0,0,0,-0.25124794999618,0,0,0.386957430494664,-0.378889238948709,0,-0.310666744292327,0.265882565510807,-0.313827600303256,0
"ENSG00000110172","ENSG00000110172","CHORDC1","grey",0,0.155722638923911,0.0470306510049578,0,-0.115696521068766,0,0.151636914324687,0,0,0,0,0,0,0,0
"ENSG00000110195","ENSG00000110195","FOLR1","grey",-0.394782942914589,0.0604021878453719,-0.23488294588576,0.277045559952204,0.0188470375417918,0.203977761773784,0.0163681838041998,-0.36279662726661,-0.0253641402750616,0.319414247723437,-0.263513011355011,0.350648906336572,0,0,0.393884518190204
"ENSG00000110200","ENSG00000110200","ANAPC15","pink",0.253962446501311,-0.574547164750321,-0.340937996409167,-0.412257607078289,0.506413488117029,0,-0.211539294025748,-0.0292529673593971,0.615119540324394,-0.147954414434918,0.357139453546418,-0.119959452326473,0.0722610779057441,0,0
"ENSG00000110218","ENSG00000110218","PANX1","midnightblue",0.188525755529172,0,0.597445440214512,-0.232508964494102,-0.610480325539035,-0.0726718798961802,-0.119094848461617,0.658325662715846,0,-0.322029894571963,0.289696530507218,-0.245522560735761,0,-0.21639381622327,-0.39615597867991
"ENSG00000110237","ENSG00000110237","ARHGEF17","green",0.100142887872307,-0.18118367260048,-0.104544829604187,0.0645255323330381,0,0.011337599682139,0,0,0.256629360536154,0.121081730921004,0,0.0769507768415837,0,0,0
"ENSG00000110274","ENSG00000110274","CEP164","grey",-0.337072910193045,0.168919103693181,-0.118286783257747,0.186962559254752,0,-0.032654059829743,0.500938617013513,-0.292752000738948,-0.0354779600658321,0,-0.437489714278446,0,0.267957292370428,0.031932364302071,0.0964938943997784
"ENSG00000110315","ENSG00000110315","RNF141","turquoise",-0.0245634490250183,0,0,-0.0116662880952543,0,0,-0.222592993430926,0,-0.164916331383425,0.07369836067216,0,0,-0.201221598023663,0.547895956938229,0
"ENSG00000110321","ENSG00000110321","EIF4G2","brown",0,0.360713968911051,0.507539834618478,0,-0.536684560733798,0,0,0.423822110078031,-0.215339885328544,0,0.0330438696413791,0,0,0,-0.114756554085543
"ENSG00000110324","ENSG00000110324","IL10RA","greenyellow",-0.228957456458106,0,-0.180037005787939,0.00993226529931004,0.0232304508773873,0.738306524499059,0,-0.315168935619946,-0.0152198080921085,0.468339802613183,0,0.59222236347952,0,0.109922527346304,0.298487699516391
"ENSG00000110328","ENSG00000110328","GALNT18","grey",0,0,-0.181634669755355,0.117009453424218,0.000511483879910873,0.00391923606329533,0,0,0.0718300730614825,0.0690143431197806,0,0.0696554665109148,0,-0.0527881486363245,0
"ENSG00000110330","ENSG00000110330","BIRC2","blue",-0.351835332149072,0.482743325158904,0.146947972934138,0.217197086908636,-0.2940856739289,0.18122248500241,0.0287651736237636,0,-0.557927488176572,0.276208173611698,-0.219169651701777,0.296040849989474,-0.246642074519172,0.0732512414817009,0
"ENSG00000110344","ENSG00000110344","UBE4A","brown",0.349107963157625,0.173287995686449,0.50417726281073,-0.21424540662454,-0.334215094331987,-0.25836082021677,0,0.515326280831895,0,-0.271862482898906,0.179348240238079,-0.315985940355842,0,0.077939097294433,-0.465877751286618
"ENSG00000110367","ENSG00000110367","DDX6","grey",0.159112279417645,0,0.179655105584113,0,-0.16596036103964,-0.161555088042362,0,0.258574655210474,0,-0.195091158947838,0,-0.205376962933333,0,-0.0771980537812056,-0.120278403216572
"ENSG00000110395","ENSG00000110395","CBL","blue",-0.0493837522981406,0.177878475796205,0,0.0914941264264694,0,0,0.152162413723304,0,0,0.00265406290366685,-0.0910176389990077,0,0,0,0
"ENSG00000110400","ENSG00000110400","NECTIN1","pink",0.254138971229453,-0.203252025259733,0,-0.402754341992596,0.159101964637609,-0.18987292650783,0,0,0.416756043354189,-0.111256732719485,0.241336074110586,-0.213780393791202,0.038401714404705,0.127169753537571,0
"ENSG00000110422","ENSG00000110422","HIPK3","blue",-0.108531244522406,0.396252677655654,0.244259853526822,0.284932766943824,-0.267899067603574,0.279923988706268,0,0.0450713300525195,-0.457272917228752,0.260633051918018,-0.215088496957333,0.306443913725829,-0.140899996208565,0.0772716623564518,0
"ENSG00000110427","ENSG00000110427","KIAA1549L","black",0.76262326874683,-0.0705852914873533,0.0229892778764251,-0.281434215338066,-0.140236141044239,-0.441122870119338,-0.00505006038226169,0.549029162943754,0.372174227990092,-0.549900747777682,0.387538626175185,-0.639976815678975,0,-0.269303179691877,-0.531423362693065
"ENSG00000110429","ENSG00000110429","FBXO3","grey",0.732531014069205,-0.058378089127036,0.346947248065272,-0.22319659153418,-0.298992552189831,-0.358191169393294,-0.197551305571644,0.793766117108045,0.201644710422144,-0.428388120616573,0.384293157188302,-0.553570290408897,0,-0.326688517162997,-0.589422383261258
"ENSG00000110435","ENSG00000110435","PDHX","grey",0.788874253488495,-0.0572515889751376,0.209934435752169,-0.257156045248363,-0.0771013954998984,-0.332538252690241,-0.177686114788411,0.680688280805594,0.093657357692858,-0.432906231629873,0.397137349137776,-0.545555173794574,0,-0.154457279702291,-0.700833347825662
"ENSG00000110436","ENSG00000110436","SLC1A2","purple",-0.130014500556707,-0.095433218859619,-0.265734522764472,0,0.157681017038846,0.0217262342216488,0,-0.238773459047256,0,0.472406860308284,0,0.214738918073957,0,0,0.257825871163684
"ENSG00000110442","ENSG00000110442","COMMD9","grey",0.40189536009083,-0.340082114794511,0,-0.518513393807042,0,-0.0764243409868806,-0.257761591293056,0.231970033539572,0.21063260061024,-0.321157324623969,0.492308124213235,-0.314370607563779,0,-0.124450401480194,-0.225151996837676
"ENSG00000110446","ENSG00000110446","SLC15A3","salmon",-0.551411561405856,0,-0.232022744304151,0.352099468655192,0.155705597658753,0.756035299315894,0,-0.56498623050292,-0.222038840164835,0.603474540543584,-0.299523364882292,0.765385845152323,0,0.206653841939321,0.481532511222481
"ENSG00000110448","ENSG00000110448","CD5","grey",0,-0.107180669966497,-0.0615937769543391,-0.12367935118193,0,0,-0.189477693797838,0,0,0,0.0719693117286361,0,-0.0548276190934717,0,0
"ENSG00000110455","ENSG00000110455","ACCS","grey",-0.0109194027374654,-0.0551739344235238,-0.0230324589515126,0,0,0,-0.110690559849585,-0.0513130928440413,0,0,-0.0104813541064221,0,0,0.0366470621958636,0.0819118403520488
"ENSG00000110492","ENSG00000110492","MDK","grey",-0.254298667372347,0,0,0.335070685919764,0,0,0.0279159980106328,0,0,0,-0.285220164217896,0,0.145072303608108,0,0.0713472826181171
"ENSG00000110497","ENSG00000110497","AMBRA1","pink",0.259559456566413,0,0,0,0,-0.251953111203667,0.0519693900809085,0,0.454012723916707,-0.311350936645973,0.0347003375211789,-0.23078595636495,0.422357184275621,-0.175211448525926,0
"ENSG00000110514","ENSG00000110514","MADD","grey",0.62877922580549,-0.18141790400626,0,-0.0890959954702078,0,-0.458405815949014,0,0.229910509547226,0.490797084608532,-0.45295955818453,0.205472355919162,-0.544048842688642,0,-0.288022656895345,-0.275651675904323
"ENSG00000110583","ENSG00000110583","NAA40","tan",0,0,0,0.0387128555753693,0,-0.0750589261675517,0.235647006357834,0,0.0540411309135209,0,-0.157341717554965,0,0.347719210982154,-0.0334118521923933,0
"ENSG00000110619","ENSG00000110619","CARS","grey",0.321191985841152,-0.00142642755688144,0.098925726236704,-0.46507258416929,-0.0300435144561692,-0.059270897991763,-0.322756170659813,0.273365317426034,0,-0.186934854217213,0.376741771672194,-0.156064492955155,-0.131707433524082,0.00363285818093324,-0.265691087462092
"ENSG00000110628","ENSG00000110628","SLC22A18","grey",0.0570608950931503,-0.431289647024946,-0.0419899903592231,-0.281450108123347,0,0,-0.414912729933783,0,0.1337336589989,0,0.279400371809781,0,-0.0454883372975004,0,0
"ENSG00000110651","ENSG00000110651","CD81","purple",-0.410376774809618,0,-0.0483188374404102,0.406973635239791,0.117163154062569,0.525779833463909,0,-0.455004242430479,-0.179502065739196,0.755867031083327,-0.311591247568431,0.664653120308137,0,0.426517879733782,0.315876199454107
"ENSG00000110660","ENSG00000110660","SLC35F2","grey",-0.1101883692624,0.15842994442312,0,0,0,0,7.49090388023621e-05,0,0,0,0,0,0.0551284712780583,0,0.00266608069650968
"ENSG00000110675","ENSG00000110675","ELMOD1","black",0.771329448143897,-0.290879546368297,0.0537285071178566,-0.57885926407026,-0.11309958175547,-0.329603478021004,-0.330754290583955,0.583032393781897,0.385118141714117,-0.539527203636049,0.669395580618924,-0.546931641018533,0,-0.29489717063289,-0.472568118755516
"ENSG00000110696","ENSG00000110696","C11orf58","brown",0.23449285017253,0,0.321833097667034,-0.0205632887088512,-0.20949300594896,0,-0.138977134857942,0.385513536155607,-0.0807367183793874,-0.100086434662222,0.0688972527347936,-0.110208227888847,0,0,-0.171769664293828
"ENSG00000110697","ENSG00000110697","PITPNM1","grey",0.195209168434175,-0.297315867875918,-0.148166343622778,-0.0214327951020251,0.0584312667444477,0,0,0,0.437262587745451,-0.0475675441742505,0.164776053400864,-0.0253754408311763,0,-0.167070312655522,0
"ENSG00000110700","ENSG00000110700","RPS13","grey",-0.390014226547619,0.0381448157522068,-0.237233605061343,0.0852103901595484,0.0271313119200561,0.229065145252991,0.0266796640877879,-0.335632432208787,-0.206250778831293,0.185215720646971,-0.220908681769545,0.287654958784195,0,0.117510346983645,0.346279937007522
"ENSG00000110711","ENSG00000110711","AIP","green",0,0,-0.0123925166643884,0,0.344803428071531,0,0.32547131424792,0,0.171955207104945,0,-0.112899855115217,0,0.37457393721993,0.0441687901938436,0
"ENSG00000110713","ENSG00000110713","NUP98","magenta",-0.125028993775764,0.614496216119322,0.00621830176334251,0.628537243550754,0,0,0.454079354624585,0,-0.0839722895067907,0,-0.621681925200442,0,0.0730602766116302,0,0
"ENSG00000110719","ENSG00000110719","TCIRG1","salmon",-0.384160418100191,0,-0.327531367476834,0.305495199933145,0.301145497075327,0.712153462035696,0.0439575023750077,-0.587833293184089,0,0.576589060575499,-0.270060906889412,0.682350783602158,0,0.191297297835706,0.484959793542684
"ENSG00000110721","ENSG00000110721","CHKA","grey",-0.238463018224529,0.0746170238171185,0,0,0,0,0.1135110195031,-0.147693458712525,-0.0913849124682797,0.075076325898225,-0.123682213687141,0,0,0.160930504526436,0.0211273731503836
"ENSG00000110723","ENSG00000110723","EXPH5","grey",0,0.185694291506762,0,0.375382610329227,0,0,0.214190578605848,-0.0100570831463567,-0.1200318630804,0,-0.297698984623667,0,0,0,0
"ENSG00000110756","ENSG00000110756","HPS5","grey",-0.522645014171508,0.361155520701687,0,0.54795161021334,0,0.330665076088749,0.236174437606909,-0.341531883840096,-0.483139851066645,0.499944952241568,-0.580275786193382,0.477446291679165,0,0.406324364616026,0.0948536973134364
"ENSG00000110768","ENSG00000110768","GTF2H1","grey",0.394086917045735,-0.175967420700376,0.187396805293723,-0.256496532098597,-0.00139187095007012,-0.194087572657492,-0.226207243454052,0.31314669108994,0.282778948533854,-0.229337310481282,0.348812977790245,-0.332824586153832,-0.0301626971781021,-0.231760830825052,-0.225065310099539
"ENSG00000110777","ENSG00000110777","POU2AF1","turquoise",-0.350591043605211,0,0,0.0108258667712346,0.180270572856289,0,0,-0.301693128033677,-0.054972121907285,0.0804523693940322,-0.173100153900957,0.0395172071524928,0,0.379601593394969,0.256810379735233
"ENSG00000110786","ENSG00000110786","PTPN5","red",0.479017244983248,-0.631882089593786,0,-0.780468608850269,0,-0.0762911274444113,-0.603493165779448,0.16042738734621,0.485535853063451,-0.22105692564925,0.881828063562321,-0.256615889270424,-0.214636376084967,0,-0.152941682384537
"ENSG00000110799","ENSG00000110799","VWF","salmon",-0.403811537481307,0,-0.101767141172392,0.302744029948504,0,0.472962219432703,0,-0.402321431581009,-0.287530778671164,0.615987411630117,-0.238911996953487,0.693664349111005,0,0.198878866667376,0.352002554288412
"ENSG00000110801","ENSG00000110801","PSMD9","grey",0,-0.0136191688082721,0,0,0,0,0,0,0,-0.0648996689061919,0,-0.0147010335449196,0,0,0
"ENSG00000110811","ENSG00000110811","P3H3","grey",-0.195520481704011,0,-0.173775839327158,0.28842774326001,0.0671841062863626,0,0.498972141767212,-0.241795225913762,0,0,-0.3187717736228,0,0.163309134487676,-0.127914963800282,0.172835218189838
"ENSG00000110841","ENSG00000110841","PPFIBP1","yellow",-0.0468157502755862,-0.0518052423661766,-0.228914640569646,0,6.70536382509079e-07,0.0527520289837504,0,-0.094478875511217,0.0410302519573883,0.193940241133909,0,0.21303415153762,0,0,0.105866305015422
"ENSG00000110844","ENSG00000110844","PRPF40B","grey",0,-0.333944783846431,0,-0.349427866512004,0,-0.057150345382793,-0.149947277656475,0,0,0,0.208611010397106,0,0,0,0
"ENSG00000110851","ENSG00000110851","PRDM4","grey",0.527102726806643,0,0.441911596236732,-0.349494844771908,-0.304401452346582,-0.216948727331283,0,0.560565156342543,0,-0.394715543531872,0.35723765575103,-0.405223257184049,0,-0.107869078668176,-0.547789627970143
"ENSG00000110852","ENSG00000110852","CLEC2B","salmon",-0.515725043694739,0,-0.152301123532766,0.366773951815595,0.0393378500422162,0.578599638298766,0,-0.448622743208348,-0.317451944394071,0.59039075190104,-0.303283583323767,0.74997632617769,0,0.138716805199576,0.345327752265397
"ENSG00000110876","ENSG00000110876","SELPLG","greenyellow",-0.0721408887846828,0,-0.135567362053533,0,0.130117633153843,0.448767423396239,0,-0.207319022323282,0,0.279453580151022,0,0.223664261412769,0,0.0857951180878098,0.20002471233604
"ENSG00000110880","ENSG00000110880","CORO1C","brown",0,0.249590872312661,0.519436384283375,-0.00252011958857865,-0.341704834776079,0,0,0.233337589624919,-0.202286793885851,-0.0592512086960729,0,-0.00113195949732592,0,0,-0.0328297234213671
"ENSG00000110881","ENSG00000110881","ASIC1","pink",0.148706246111385,0,0,-0.0425143607488246,0,-0.36078257092244,0,0,0.302103030429534,-0.236660864106834,0.0629932958560599,-0.337496857658522,0.179934564651612,-0.248761901112606,0
"ENSG00000110887","ENSG00000110887","DAO","grey",0,0.0755829915571562,0.122789709296424,0,-0.081341866654877,-0.169750775460306,0,0.0104548643669257,-0.0410627706371369,-0.115633241671513,0,-0.1198684218697,0,0,-0.0453879874981216
"ENSG00000110888","ENSG00000110888","CAPRIN2","grey",0.214849945079826,0,0,-0.00219931615718391,-0.133804074811212,-0.316386541913073,0,0.117173483963675,0,-0.285140991207495,0.0627265613243493,-0.340198353612628,-0.0184537655818658,-0.268272073339462,-0.351808230330182
"ENSG00000110900","ENSG00000110900","TSPAN11","cyan",-0.276998361479066,0.338852958288221,0,0.473864253286895,0,0,0.285561529102376,-0.0807810036521556,-0.202504474655768,0.0195589581509819,-0.455310314125954,0.00830975899377491,0.0372388676014318,0,0.0654702359067349
"ENSG00000110906","ENSG00000110906","KCTD10","grey",0,0,0,0,0,0,0,0,0,0,0,0,0.0998522454849576,0.0404831265128489,0
"ENSG00000110911","ENSG00000110911","SLC11A2","brown",0.0519055382066081,0.202122334788748,0.635526486140303,-0.0180312933186728,-0.469046345150167,-0.0148373048766298,0,0.398890235088444,-0.136677505289389,-0.158207529182097,0,-0.128081550926743,0,0.0398825086232349,-0.272446204913089
"ENSG00000110917","ENSG00000110917","MLEC","green",-0.113430318645615,0,0,0.0802568283087775,0,0.220946359932889,0,-0.147174120755469,0,0.441004058267597,0,0.307123014471053,0,0.129231898920696,0.067476981581184
"ENSG00000110921","ENSG00000110921","MVK","grey",0,-0.014492312588912,0,-0.271940694809697,0.0773349000084862,0,-0.0297241464137027,0,0.0122957467113006,-0.0625559144773996,0,-0.00550897803440055,0,0.186260757014335,0
"ENSG00000110925","ENSG00000110925","CSRNP2","grey",0.577762243241737,0,0.299166201384453,-0.39443881391594,-0.374757558102562,-0.387461208383841,0,0.702386028477542,0.230152711827842,-0.680879257464382,0.404195577995345,-0.655834835774192,0,-0.353249938360382,-0.558485366398143
"ENSG00000110931","ENSG00000110931","CAMKK2","grey",0.700062873450931,-0.283196877968594,0,-0.124568039249776,0,-0.347099498864831,-0.00657530728857944,0.335025153160089,0.458759674697523,-0.468631259386509,0.210811530639171,-0.513901527055732,0,-0.30500371924968,-0.275738186082692
"ENSG00000110934","ENSG00000110934","BIN2","greenyellow",-0.169560822966262,0,-0.105387064131221,0.17344841142991,0.0642337361461428,0.619047513399231,0,-0.353450265401943,-0.0812463559594026,0.33187882737242,-0.118597846414632,0.407067358500482,0,0.190913283766234,0.292119845022012
"ENSG00000110955","ENSG00000110955","ATP5B","black",0.756466700604363,-0.201369880877513,0.296341706821886,-0.270637130936789,-0.148792643183698,-0.278589839995283,-0.21060131735415,0.705263377613255,0.27416560024602,-0.447591716552282,0.38952719924221,-0.49394981977966,0,-0.249628180609585,-0.531509620735102
"ENSG00000110975","ENSG00000110975","SYT10","grey",0.267685533707729,-0.32259143144982,0,-0.372629607188929,0,0,-0.469393379099318,0.00209628609576476,0.118913085701808,0,0.43064076022012,0,-0.302185104043761,0,0
"ENSG00000111011","ENSG00000111011","RSRC2","brown",0,0.266351458442744,0.333045204674401,0,-0.390009185396831,-0.00804077996512284,0,0.260388969818301,-0.224034272800787,-0.0340720200554693,0,-0.0148029478946122,-0.129261292410613,0,-0.204975212962272
"ENSG00000111012","ENSG00000111012","CYP27B1","yellow",-0.150664486730003,-0.0273791761416078,-0.205417534821433,0,0.0509379464381187,0,0,-0.243314322930974,0,0,-0.117406082327706,0,0,0,0.310181721816669
"ENSG00000111057","ENSG00000111057","KRT18","grey",-0.329994619961387,0.0905672466153189,-0.110346756311745,0.226718137427731,0.00802094467968395,0.27111532495053,0.0212147199348044,-0.212910783899951,-0.104887707643309,0.157899998153989,-0.232352442182317,0.348123360275481,0,0,0.374152846858539
"ENSG00000111058","ENSG00000111058","ACSS3","purple",-0.449970432233171,0,0,0.171785973465602,0,0.500200838074438,0,-0.298685650544883,-0.394586423228789,0.824716868016486,-0.0917879325466841,0.686824957653489,-0.161974722146586,0.161988836367296,0.187768953896372
"ENSG00000111077","ENSG00000111077","TNS2","grey",-0.329759204640548,0.104520565778176,-0.0804451240844978,0.28461133504026,0.301039927543133,0.0859262305195852,0.379018573067895,-0.455305971773105,0,0.265633323463427,-0.401255320206273,0.212868915715036,0.210499828069016,0.478745132628967,0.114149341025848
"ENSG00000111087","ENSG00000111087","GLI1","grey",-0.449860122660493,0.13341673179545,-0.22141587039433,0.592680632075527,0.0119295683363812,0.194509085994659,0.305669958120925,-0.40538377225075,0,0.284434995242729,-0.428596671060068,0.380754836088965,0,-0.047406059730843,0.526817062373951
"ENSG00000111110","ENSG00000111110","PPM1H","grey",0.298181925839837,-0.123141307123052,0.0089920557421207,0,0,-0.135370784838347,-0.0618047768651122,0.0904854686668924,0,-0.136306037725578,0,-0.20150095809776,-0.146110355830817,0,-0.217586910735938
"ENSG00000111142","ENSG00000111142","METAP2","blue",-0.0727013062420378,0.589112464279888,0.452409201932865,0.272750449329296,-0.239445276003888,0,0.176330353195274,0,-0.349092718490474,0.0754449324478312,-0.286313945209503,0,0,0.0857887459522375,0
"ENSG00000111144","ENSG00000111144","LTA4H","grey",0.111987570086326,0.106224024114395,0.314816885293634,0.0803864772023479,-0.390842982168171,0,0,0.386938723295917,0,0,0,0,0,-0.0973909349039384,-0.342128673014311
"ENSG00000111145","ENSG00000111145","ELK3","cyan",-0.337698850179771,0.526660897355608,0,0.787413705670899,-0.018027589809192,0.29638408228914,0.29860101773086,-0.103409857116823,-0.406794601851762,0.240283464423041,-0.640460126514175,0.335356685478079,0,0,0.101598969007152
"ENSG00000111181","ENSG00000111181","SLC6A12","grey",-0.300501807013878,0,-0.236831095153575,0.236162490295377,0.264297871002301,0.294975471300792,0.112628987392203,-0.529388030322215,0,0.444111045932189,-0.22231674899085,0.397384705758641,0,0.27097893286408,0.265717677037228
"ENSG00000111186","ENSG00000111186","WNT5B","grey",0,0,0,-0.187437394917096,0,-0.0322955458333332,0,0.0131936974720021,0,-0.221749674982319,0.0822263181768267,-0.072411929073375,0.0512640062668225,-0.178475477042717,0.0520778807328379
"ENSG00000111196","ENSG00000111196","MAGOHB","grey",0,-0.0328066621814564,-0.0268104848858584,0,0.112290423878817,0,0,-0.00368612587441179,0.0350086127212625,0,0,0,0,0.052470965629339,0
"ENSG00000111199","ENSG00000111199","TRPV4","grey",-0.166655617343592,0,0,0,0,0.175991155711955,0,0,-0.434288912123338,0.185041717278343,0,0.193551673943111,-0.221435319436631,0.173374315555684,0
"ENSG00000111206","ENSG00000111206","FOXM1","blue",-0.50513552644578,0.152666100362194,-0.0449728037730966,0.225492110358023,0,0.186874948745121,0.208076529873994,-0.174342328544177,-0.134167088145951,0.0628837254995027,-0.335367508655539,0.298733259955414,0.138890156927539,0,0.466899743382698
"ENSG00000111218","ENSG00000111218","PRMT8","red",0.61212245291758,-0.728530577839892,0,-0.626694154850227,0,-0.226052207076237,-0.518437731874964,0.139956871602984,0.591004750654681,-0.232974590229554,0.715929424960156,-0.378704527447002,-0.150927940186074,-0.0540618858642599,-0.234363764920609
"ENSG00000111224","ENSG00000111224","PARP11","grey",0,0,0.174171107126531,-0.200165235685272,-0.323976675729844,-0.00782254188864163,-0.22182983872563,0.261663011794597,0,-0.185086200021963,0.179830350619371,-0.0415786634075567,-0.0492509301461879,-0.27600360001385,-0.00609192917835866
"ENSG00000111231","ENSG00000111231","GPN3","brown",0.0732229248293889,0.326551742107937,0.710838138329349,0,-0.450001223007297,0,0,0.548371299314404,-0.0550841937374128,0,0,0,0,0,-0.302007646834279
"ENSG00000111237","ENSG00000111237","VPS29","grey",0.620570842503356,-0.327521707134726,0,-0.413209277268615,0,-0.203143654901408,-0.36515819503382,0.479189271419069,0.339538642666538,-0.34600068016505,0.518928376768738,-0.418358395925058,-0.0579210672947877,-0.20243923737132,-0.325627615939942
"ENSG00000111247","ENSG00000111247","RAD51AP1","grey",0,0,0.0807631142796461,-0.00252517759102039,-0.116747400191009,0,-0.0566856781462618,0,-0.0489869031132951,-0.0808377490535817,0,0,0,0,0
"ENSG00000111252","ENSG00000111252","SH2B3","greenyellow",-0.113054054059228,0,0,0,0,0.573713697403099,0,-0.132343390125531,0,0.303647814074679,0,0.412636985732422,-0.198653494665089,0.039365539406105,0.10711022749317
"ENSG00000111254","ENSG00000111254","AKAP3","turquoise",-0.382375268317978,0,0,0.113334551966222,0.190423745153073,0.113838231094549,0.0306856371284794,-0.406299739335854,-0.0259878839377937,0.359602425625099,-0.204758536806597,0.271765054961134,0,0.421403033521219,0.366517244141788
"ENSG00000111261","ENSG00000111261","MANSC1","grey",0.642168380752543,-0.365131093197199,0.148773069783267,-0.39434113089454,0,-0.176555642227548,-0.34522914885221,0.38462704948169,0.393349223282051,-0.287056021896209,0.514708719409629,-0.352419930233462,0,-0.0681112812586516,-0.324557538130568
"ENSG00000111262","ENSG00000111262","KCNA1","grey",0.568957719302765,-0.347288814248275,0,0,0,-0.270329482171938,0,0.0610479768476024,0.535804653947669,-0.262313622948279,0.113362684876849,-0.359432511989691,0,-0.0580423594970176,-0.0946973326043533
"ENSG00000111266","ENSG00000111266","DUSP16","turquoise",-0.285267054481954,0.473765003621202,0.115756781997241,0.384617092344898,0,0.119573403474306,0.356737272648044,-0.137171094859097,-0.411456462716913,0.261855069701245,-0.527434492978818,0.219354406549481,0,0.429194610781222,0
"ENSG00000111269","ENSG00000111269","CREBL2","grey",0,0,0.1070995007603,0.106037033868109,0,0.0858853353110781,0,0.100082697585681,0,0.272206516079573,0,0,-0.0570509899164032,0,-0.0827214915442466
"ENSG00000111271","ENSG00000111271","ACAD10","grey",-0.318326791471402,0.118081188376835,-0.0396889636690415,0.274491850346922,0,0.00310535156432509,0.305742462076754,-0.256301484231753,-0.201928131226793,0.174555660596292,-0.351736992111151,0.111256568765903,0,0.124341875150676,0
"ENSG00000111275","ENSG00000111275","ALDH2","purple",-0.28461149535118,0,-0.0687646116164799,0.0273980038919664,0.0192486928608923,0.242007686863941,0,-0.281171418166011,-0.111155508737918,0.734742009831556,0,0.44950038010534,-0.166140693005875,0.0629121620256576,0.224232105474777
"ENSG00000111276","ENSG00000111276","CDKN1B","brown",0,0.57903481554435,0.548420220688947,0.0395712182901791,-0.362451894794007,0,0.0251527353654416,0.264914708731009,-0.258701272211728,0,-0.174235039914583,0,0,0.0855383859196646,-0.154539459310862
"ENSG00000111300","ENSG00000111300","NAA25","brown",0.118600031280947,0.189400680859454,0.570858296579179,-0.151922800472321,-0.546254534098411,-0.164790429232918,0,0.442279598329261,-0.0906350668065455,-0.335273541352785,0.0315209562966078,-0.278899399301314,0,0,-0.358968824532354
"ENSG00000111305","ENSG00000111305","GSG1","grey",0.214006027673766,-0.537450158855213,-0.0978442223289072,-0.458022151424751,0.0854197371101227,-0.00893995754740462,-0.311204003463371,0,0.222868275672018,-0.0434241747462627,0.478011906335764,-0.0897022686654416,0,-0.0869398014679801,0
"ENSG00000111321","ENSG00000111321","LTBR","salmon",-0.463900163778519,0,-0.217721846600283,0.388003076878556,0.174088794702909,0.684183893977734,0,-0.533218306727203,0,0.65314395835783,-0.294709072488069,0.755914199247049,0,0.208839741794273,0.455758170434819
